tweet_id,text,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
459069748719149056l,@BARACKARRACO @VEJA Olha o fundamento desse lixo http://t.co/BgLmYn5LsL,0,1,0,0,-2,-2,1,0,-1,0.667,0.667,0.000,0.667,3
468820614103719936l,A última indicação da #JBSS3 resultou em -4.21 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
444428349222690816l,$SUZB5 - Aviso de Webcast: A Suzano Papel e Celulose S.A. anuncia a Webcast de sua Teleconferência sobre os http://t.co/QbsegbSTM7,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,0.667,3
443027244407980033l,"Chega de falar de #PETR4, vamos falar agora da TEKPIX! :D Ok?",-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
446752122672254976l,#vale5 amanha conversamos.....rs,0,0,0,0,0,0,0,0,1,1.000,0.667,1.000,1.000,3
451437181861888000l,"@Live_Trade petr4 fechou abaixo de 16,40 marcos? Ps. Esse vício não ta me deixando curtir o frio de NYC. To pegando fogo kkk",0,1,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
454332111319998466l,"#VALE5 abaixo de 29,50 tem grandes chances de desabar. #INDJ14 agradece!",-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
444081961909633024l,$PETR3 - Petrobras (petr) - Comprova Descoberta Em Aguas Profundas Na Bacia Potiguar http://t.co/3JseOl3iVW,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
460775523166461953l,#BR #BOVESPA #FIBR3  Fibria Celulose divulga fato relevante sobre plano de outorga de opção de compra de ações. http://t.co/xVMnlhrXwG,0,0,0,0,0,0,0,0,1,0.750,0.750,0.500,1.000,4
460824430013583360l,a ana rita descobriu o meu segredo,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
451323756733296640l,$CSAN3 - Cosan (csan-nm)- Fato Relevante - Extensao De Prazo Prop. Vinculante -rumo E All http://t.co/7ymF2YkjpP,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
458958698875211776l,"Notas gerais

A KLABIN (KLBN4) vai emitir R$ 800 milhões em debêntures simples para financiar parte do projeto... http://t.co/wkPIPSbMjk",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
441032165967814656l,@PaiRico @frfontanella @eddu56 @TiagoBDS Acabei de fazer análise da sua #petr4 . Abraços !,0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
463389907365662721l,$PETR3 - Eike Batista's MMX Mineracao e Metalicos Joins Ibovespa Index http://t.co/hPNlS0X5Jn,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
444552524520259584l,@BrazilFinance o trouxa aqui fechou short ontem em MRVE3.....,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
472470542378106881l,HAHAHHA !! PETR4 abaixo dos R$ 17 real !! Aprendeu Guru ??,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
460822463249932288l,@stancatiTrader @MWpatterns a unica certeza que a VALE5 cai o resto ta foda mesmo,-2,-2,0,1,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
472032216202362880l,$JBSS3 - Jbs (jbss-nm) - Retirada Temporaria Do Lancamento Das Notas Seniores http://t.co/UsqXkOxaWA,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
460800556517556224l,Ativo c/ vol Financeiro Superior à sua MM21-12h: EURFUT GOLL4 RDNI3,-2,-2,-1,-1,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
459675225790353408l,"Notas gerais

As ações da USIMINAS (USIM5) registraram a maior desvalorização do índice IBOVESPA ontem após a... http://t.co/wRPbnKqQBE",0,1,0,1,0,1,0,1,0,1.000,1.000,0.667,0.667,3
449657001979961345l,"RT @friscoalves: @stanleyburburin Se servir pra algo: O BTGPACTUAL comprou dia 20/3 95,1 e dia 21/3 41,8 milhões de reais em ações da PETR4…",0,0,0,0,-2,-2,0,0,-1,0.667,1.000,0.000,1.000,3
449573509464076288l,"ELETROBRAS jscp|apro 27/3/2014|ex 30/4/2014||pg n/d|ELET3 R$0,39921083663|ELET5 R$2,17825658673|ELET6 R$1,63369244005 http://t.co/PGllxA71xr",-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
457318114326499329l,"@pagina2 Trabalho no mercado e te digo uma coisa. Petr4 pelo ibov acima de 52 mil pontos, deveria custar em torno de 20,00/21,00.",-2,-2,-2,-2,-1,-1,0,0,-1,0.333,0.333,1.000,0.667,3
468832572307677184l,#EMBR3 - Embraer quer ter até 20% do mercado de cargueiros médios - http://t.co/xEeN4en1nU,0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
454781273819860993l,Comprei um pouco de #ABEV3 acredito que seja uma boa poupanca!,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
446669672440930304l,Ctip3 deixando p tras uma longa congestao! Anual diga se d passagem,-2,-2,0,0,0,0,-2,-2,-1,0.000,0.750,0.500,0.000,4
447080717961678848l,$BRML3 - Br Malls Par (brml-nm) - Alteracao Do Calendario De Eventos Corporativos http://t.co/eiu1Kw2n8r,-2,-2,0,0,0,1,0,0,-1,0.000,0.667,0.667,0.667,3
456038713605120000l,"Presidente da Petrobras fala hoje sobre Pasadena, Vale distribuirá bilhões em proventos: Ain... http://t.co/II9lkXkw1D #infomoney #vale5",-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
447066056914653184l,Era uma vez dois Micos: #OGXP3 e #PETR4 q reclamavam de tratamento desigual! veja o q aconteceu!!! https://t.co/T7Oy3DlyCD,0,1,0,0,-2,-2,1,0,-1,1.000,0.667,0.000,0.667,3
450808612433059840l,"“@SouCalmo: #EuApoioCPIdaPetrobras e q Dilma, Foster, Gabrielli se expliquem pelo ROUBO da Petr4 em Pasadena...”",0,1,0,0,0,0,1,0,0,0.667,0.667,0.667,0.667,3
460034860225429504l,Logo depois dos papéis PETR4 RT @arrowp: sim RT @UOLNoticias: Homem mais feliz do mundo recomenda o amor como investimento mais seguro,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.000,1.000,0.000,3
444086454105690112l,"#VALE5: O preço do minério de ferro subiu hoje pelo terceiro dia consecutivo e apresentou alta de 3,8% no mercado... http://t.co/Xnx57np6d6",1,0,1,0,1,0,0,0,0,1.000,0.667,0.667,0.667,3
460878557749977088l,"Estatais hoje: Banco do Brasil ganhou 0,55% depois de cair o dia todo...Petr3, +3,50%, Petr4, +3,50%. Elet3, +0,52% e Elet6, +0,82%",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
450679434073632768l,"IBOVESPA em alta de 0,92%, mesmo c/ queda da PETR3, de -0,79%, PETR4, -0,12%, GGBR4, -0,41%, USIM5, -1,64%, e OIBR4 de -2,16%",0,0,0,0,0,1,0,0,0,0.667,1.000,1.000,0.667,3
464751013887348736l,Cade aprova aquisição de direitos minerários da Novelis pela Vale: Em documento submetido ao... http://t.co/WZ9SfuDW9J #infomoney #vale5,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.000,3
443766012174172160l,Ativo c/ vol Financeiro Superior à sua MM21-12h: DASA3 ECOO11 SHOW3 SMTO3 SSBR3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
446975526323109888l,$CCRO3 - Ccr Sa (ccro-nm) - Fato Relevante - Assinatura Do Aditivo Do Acrodo De Acionista http://t.co/xzQyZPPbBL,0,0,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
461229131829895168l,#BRAP4 fica EX em JCP e Dividendos hoje.,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
451449436393467904l,"Investidores da Petrobras Petr4 deveriam processar essa Dilma, que estava no Conselho e tambem Gabrieli - no mínimo foram negligentes",0,1,0,1,1,0,1,0,0,1.000,1.000,0.667,0.667,3
452217349341343744l,“@vikki_cruz3: “@tbhCheesy: http://t.co/TkbypjuCLj” @klarivasquez” 😂😂😂😂😊,-2,-2,-1,-1,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
469106190124072960l,"RT @valoramais: #VALE5 VALE5): o preço do minério de ferro avançou 1% de ontem para hoje, sendo negociado no mercado a vista... http://t.co…",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
469790871827648513l,"Greve dos investidores, ninguém envia ordens amanhã e depois, pela volta da #OGXP3 a R$ 18, #PETR4 nos 40 e #VALE5 nos R$ 60!!",-2,-2,0,1,1,0,0,0,-1,0.000,0.667,0.667,0.667,3
451467886263934976l,"Confira 5 'top picks' para comprar este mês, de acordo com a Socopa: As 'Top Picks' da corre... http://t.co/Zu6BAhev7W #infomoney #vale5",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
444463565375033344l,"#petr4 na briga com 12,94",0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,0.667,3
466826770734252032l,"#OIBR4 A despesa financeira líquida da Oi cresceu 56,9% no primeiro trimestre de 2014, para R$ 1,193 bilhão, ante R$ 760 milhões",-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
453583231980679168l,"Do mesmo que jeito que nunca presenciamos uma alta tão forte em PETR4, estamos vendo um candle baixista de enorme amplitude, raramente visto",-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.333,3
445620814374002688l,"@ferrisss 99% do ibov tá abaixo do preço, exceção é a #PETR4 que ainda tem chão p/ dar compra. Aquilo é um Titanic na rota do iceberg ainda.",0,0,0,0,1,0,-2,-2,-1,0.667,1.000,1.000,0.000,3
447488010985426944l,"Trades em andamento sem realização parcial ou stop loss apenas a venda em bbas3. Start 20,09. Stop 21,92 e alvo 18,26",0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
443075685792632832l,Ativo c/ vol Financeiro Superior à sua MM21-14h: BBRK3 FLRY3 FNAM11 ITUB3 LPSB3 SBSP3 SSBR3 SUZB5 VALE5,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
445694232062222336l,"Macktrader Investimentos : Petrobrás PN (PETR4), Gráfico Semanal. Estudo das ... http://t.co/5bHkUTy8AC",-1,-1,0,0,-2,-2,0,0,-1,0.667,1.000,0.333,0.667,3
469994816160276480l,"PETR4: Acabei de publicar uma análise simples de curto prazo, lá no fórum.

Acesse neste link:... http://t.co/0x57a0hM13",0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
453643599855374337l,"RT @Angela_dias24: estão todas a dizer q não convidei, mas também nunca disseram q queriamm vir",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
449203660829245440l,"bvmf3 gatilho cancelado, mais um hehe",0,0,1,0,0,0,0,0,0,0.667,0.667,1.000,1.000,3
450618176342982656l,"Ativa indica 5 papéis para investir nesta semana, confira: No lugar das ações da Gerdau Met (GOAU4) entraram os... http://t.co/sN3ICzZNWz",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
466288284386476032l,RT @imcharliedrew: as pessoas a quem eu chamo de 'amigos' gostam de me envergonhar,0,1,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
449619485667123200l,"é quem entrou vendido, day-trade em PETR4 se deu bem!",0,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.000,3
459745174269489152l,"@freire_roberto Petrobras PETR4 - Lula capitalizou em 2010 a R$ 26,30. Últimos 6 meses...Março na bacia das almas! http://t.co/l00d2g2AtO",-2,-2,0,1,-2,-2,0,1,-1,0.333,0.667,0.333,0.667,3
456515173910446080l,"interessante reparar que a #PETR4 repicou até a, agora, resistência dos R$15,70 ... De olho pra ver se respeita !",-2,-2,-2,-2,1,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
471395613876432897l,"Análise - 27.05.14 - IBOV, PETR4, VALE5, GOLL4, CTIP3, RENT3, DTEX3, MULT3 e CPLE6. Assista! http://t.co/zeTsnZyqCv",1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
469524963058135041l,"Vale sobe 2% com 'surpresa positiva' na China, bancos avançam após 'golpe' do STF: Acompanhe... http://t.co/0gHLlACx71 #infomoney #vale5",-2,-2,-2,-2,0,1,0,0,-1,0.333,0.000,0.667,0.667,3
455333461851525120l,"Gatilhos da semana passada, vale5 e jbss3 cancelados e mrve3 acionado! http://t.co/ctieiwyVpf",0,0,0,1,0,1,-2,-2,-1,0.667,0.667,1.000,0.000,3
455777833902956544l,A última indicação da #KROT3 resultou em -0.10 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,1,0,0,0,0,0,0,0,0.667,0.667,1.000,0.667,3
450691713724846082l,"vale5 ta numa zona de preço complicado.
nem compra nem venda",0,1,0,1,-2,-2,1,0,-1,1.000,0.667,0.000,0.667,3
462312886463787008l,De manhã recebi este gráfico diário da #PETR4 com as projeções do finado #Fibonacci . http://t.co/ev8FmON0yB,0,0,-2,-2,0,0,0,0,-1,0.667,0.000,0.667,1.000,3
456429423680815104l,"Ceteris Paribus de #PETR4: 
- Dilma
- Mantega
- Graça",-2,-2,-2,-2,0,0,-1,-1,-1,0.333,0.333,0.667,0.667,3
451410886620901376l,Ativo c/ vol Financeiro Superior à sua MM21-14h: CGAS5 CYRE3 DAYC4 DTEX3 ELET3 FESA4 FLRY3 GGBR3 GRND3 HRTP3 INDFUT ITUB3 LLXL3 MMXM3 MRFG3,1,0,0,0,0,0,0,0,0,0.667,1.000,0.667,1.000,3
443410433006133248l,#BRFS3 - Venda do setor de lácteos reforça aposta em internacionalização da BRF - http://t.co/N9joO8bHxy,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
448880775761772545l,#JBSS3 - Rússia embarga compra de carne bovina de unidade da JBS na Austrália - http://t.co/6YU7juePkr,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,0.667,3
444490142821408768l,Ativo c/ vol Financeiro Superior à sua MM21-12h: BBSE3 CSNA3 LIGT3 MRVE3 PINE4,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
458942897543725057l,$DTEX3 - Duratex (dtex-nm)- Demonstracoes Financeiras De 31/03/2014 (individual) http://t.co/jfOub14OtF,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
469783422538235905l,#BBAS3 Banco da Brasil (mensagem: 956467)  http://t.co/75T8wtmEXw,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
451057491951222785l,"CPLE6 - Saída 

http://t.co/dOfZkAH4AT",0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
447046296122445825l,@Live_Trade dá só uma olhadinha no gráfico semanal da vale5 e veja que bonito o padrão de reversão dos candles .,-2,-2,1,0,-2,-2,0,0,-1,0.000,0.667,0.333,1.000,3
446350618240630784l,#PETR4 hoje com um ótimo movimento de alta! Quem aproveitou se deu muito bem hj no #daytrade!,1,0,1,0,-2,-2,0,0,-1,0.667,1.000,0.000,1.000,3
453140831000866816l,"Boa semana a todos! De olho no setup de venda em MRVE3, muito bonita!",1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
447161893514674176l,"Petr4 teve que comprar o estoque de barris e aceitou a put. A refinaria esta indo bem... Acho que eh mais jornalista que nao entende de m&amp,a",-2,-2,0,0,0,0,0,0,-1,0.000,0.667,0.667,0.667,3
450748661384114176l,@mel_cruz3 @i_am_a_lord @joanarauhl coo sabem?,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
469891440202756096l,"Rastreamento ações-Gráfico diário-14h.Analise se romper: BRPR3 18,15 CIEL3 40,23 HYPE3 18,36 MPLU3 31,49 MRFG3 4,91 SULA11 17,25 TBLE3 34,32",0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
441255389611687936l,RT @picapautrader: O negócio é investir em PUTs de boas empresas!! #VALE5 #PETR4,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
444449194305409024l,RT @chrinvestor: A estimativa de prejuízo para a Petrobras no caso de racionamento é de R$ 620 milhões de dólares. Pobre acionista minoritá…,0,1,0,1,1,0,0,1,0,0.667,1.000,1.000,0.667,3
449198785114415104l,"#petr4 - Agora vou vender, não acredito que feche o dia sem realização e num preço maior do que este. Se perder, vai compensar com o ganho.",1,0,0,0,1,0,0,0,0,0.667,0.667,1.000,0.667,3
453260541835087873l,"RT @Fontes_: #petr4 alta hoje de 6,28%, #Vale5 alta de 1,95% e #bbas3 alta de 5,43% e os pessimistas bem caladinhos como ficam sempre os co…",1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
456774909021011968l,"RT @1avelagay: tou a comer morangos
ah",0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
459817610121871360l,"RT @busquesomriure_: Jo mai podria dir el que pense per el meu conter de tw personal,no podria.",-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
446998180992122881l,$ESTC3 - Estacio Part (estc-nm) - Demonstracoes Financeiras Em Ingles De 31/12/2013 http://t.co/RwaW5tLUPW,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
470280299935723520l,"RT @1avelagay: a melissa é mesmo engraçada 
adora-a",-2,-2,1,0,0,0,0,0,-1,0.000,0.750,1.000,1.000,4
452071717905924096l,RT @joanarauhl: não temos nada para fazer ugh,0,0,0,1,0,0,0,0,0,0.667,0.667,1.000,0.667,3
459421409073434624l,"Meninos, quando o Lambari disser que BBAS3, VALE5, ITUB4, BVMF3 e GGBR4 estão baratas, acreditem, eu manjo delas. PETR4 está SEMPRE cara!",1,0,0,0,0,1,0,0,0,0.667,1.000,0.667,0.667,3
444528933649018880l,"http://t.co/cb5nbXvcw2 Só esperando ela vir ali pelos R$10,00 #PETR3",-2,-2,0,1,1,0,-2,-2,-1,0.000,0.667,0.667,0.000,3
471711625951858688l,A última indicação da #OIBR4 resultou em -2.56 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.000,0.667,1.000,1.000,3
443706821610856448l,"Bom dia! Prepare-se para o pregão desta 4ª. Assista: IBOV, PETR4, VALE5, EMBR3, SMLE3, HYPE3, CRUZ3, PMAM3 e NATU3. http://t.co/SbHM6qlUrO",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
443110761687416832l,"O governo federal, incompetente em conter a inflação de outras maneiras, opta por prejudicar a maior empresa do país. #PETR4 #vergonha",0,1,0,1,0,0,1,0,0,1.000,0.667,1.000,1.000,3
449577815445626880l,#CMIG3 #CMIG4 -  Cemig pede à Aneel reajuste médio de tarifas de quase 30% - http://t.co/0UiJhGaw1e,0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,0.667,3
453598065937895424l,"RT @SoNaquelaa: Há certos elementos da minha familia que me tiram do sério para caraças, que paciência",0,1,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
448463477922095104l,"Agora é uma cagada por dia #PETR4 RT:Após Pasadena, Petrobrás Biocombustíveis será investigada no Rio Grande do Sul http://t.co/JrCPsKCgC6",0,1,0,1,-2,-2,1,0,-1,1.000,0.667,0.000,1.000,3
441606998447357952l,"Vale5  28,40 com fundo em 27,87 e topo 31,25, .Observar onde para de cair.",0,0,0,0,1,0,0,0,0,1.000,1.000,0.667,1.000,3
459291976241016832l,"RT @bradesco_ri: Lucro Líquido Ajustado do 1T14 foi de R$ 3,473 bilhões (+ 18,0% em relação ao Lucro de R$ 2,943 bilhões no mesmo período d…",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
469457551306665984l,"Notas gerais

A PETROBRAS (PETR4) esclareceu ontem que todos os contratos e aditivos para a conturbada construção... http://t.co/DTTsUJsh3i",-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
458623067753701376l,"@garimpodeacoes $RSID3 4Q13 (N) Geração Op de Caixa forte, com desalavancagem financeira. Margens se recuperam YoY. http://t.co/CC8MGagICJ",-2,-2,-1,-1,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
444083470961500160l,"#PETR4 fêz Sub Onda 5 de fundo e Onda 3 de fundo na min de 10/03 e  temos como alvos pelo Donchian em 14,00 e 15,10 http://t.co/2TmK8xa6zG",0,0,0,0,-2,-2,0,0,-1,1.000,1.000,0.333,1.000,3
453837943258759168l,@casino @denisebarbosa @GutoAbranches Análise dos fundamentos do Grupo Pão de Açúcar #GPA #CBD #PCAR3 #PCAR4 12/2013 http://t.co/GYFJfNZm5O,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
461134125995679744l,A última indicação da #BBAS3 resultou em -0.34 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
444511256058531840l,@Live_Trade que preço comprou usim5?,0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
456414030609932289l,Ação ex-dividendos hoje: CCRO3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/xlwIhPylwX,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
451843384052047872l,#MRFG3 - Análise #Ichimoku - Recomendação de Compra. http://t.co/TdLbYJsEds,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
453195113993224192l,"RT @Fontes_: #petr4 #bbas3 e #vale5 sobem forte hj, ferrando mais uma vez os pessimistas. Esses papeis me fazem rir. Diziam q eram faca cai…",0,1,-2,-2,-2,-2,0,0,-1,0.667,0.000,0.000,0.667,3
458596900896514048l,A última indicação da #MRVE3 resultou em -1.34 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
441983822398119936l,"E porque ELAS MERECEM... FELIZ DIA DA MULHER  VALE5€ a utilizar na Clínica do @Funchal , @Madeira @LevitatePortugal http://t.co/uCsw2UIFCY",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
441230709789700096l,"#SBSP3: Apesar das chuvas do feriado, o nível de água dos reservatórios do sistema Cantareira teve nova queda... http://t.co/UJ30hzmCye",0,1,0,1,-2,-2,0,1,-1,0.667,0.667,0.000,0.667,3
444168975417884674l,"RT @Caiokaitus: @Rivanews BRKM5 15min : com formação de pivot de alta, após divergência de alta no estocástico%k(12,3)",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
444567108572418048l,"Morgan e Merril Lynch atacaram bonito tirando PETR4 do exercício 13,00, um dois dois usou hj a Gradual pra ajudar a socar, só pra despistar",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
471779423042412544l,"Lavando os pratos agora e jaja atualizar as #ondasdeelliot para #petr4 , #vale5 , #OGX e algumas ações que me pediram hj #rapt4 e #aore3 .",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,1.000,1.000,3
450640734966673408l,"Desempenho das ações do Itaú Unibanco na semana passada:na Bovespa - ITUB4:5,99% e ITUB3: 6,58%, na NYSE – ITUB:9,35%,Índice Bovespa:5,04%.",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
459020304778788864l,Brkm5 de olho,0,0,-1,-1,1,0,0,1,-1,0.667,0.667,0.667,0.667,3
460825419131150337l,"RT @GelatinaBabe: aiai mel cnhçt por dntr e pr fora ,)))))",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
470984513020248064l,A última indicação da #CSNA3 resultou em -1.53 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,-2,-2,0,0,-1,-1,-1,0.667,0.333,0.667,0.667,3
453236781568507904l,Comentário de ontem feito aqui mesmo... hj só a #PETR4 segura esse mercado. Sem ela já teríamos ido - para baixo. http://t.co/0YLAAUfNkV,0,0,-2,-2,0,1,0,1,-1,0.667,0.333,0.667,0.667,3
446467247230685184l,Gigantes? Você disse GIGANTES? http://t.co/0UpITn2UBs não li nenhum.,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
458473152121929728l,status de visita: 7 pessoas viram esse perfil http://t.co/uivLxxo16M,-1,-1,-1,-1,0,0,0,0,-1,0.667,0.667,0.667,0.667,3
443428288237948928l,"Petr4 ta se tentando segurar nos 13,00",0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
452411144007733248l,"Gatilho position, semana que vem:   Ativo vale5 - Venda  - Validade 11/abr - Start 27,91 - Stop 30,06 - RP 25,76 http://t.co/bfQcsZb1xx",0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
449276856936976384l,@Marielos_Cruz3 podes descargar torrents?,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
449318115688865792l,"Popularidade da Dilma em queda, estatais em alta - pulando de alegria aqui com BBAS3 ( cc @mobilon )",1,0,1,0,-2,-2,0,0,-1,1.000,1.000,0.000,1.000,3
441306780032065536l,#ecor3 e #brsr6 papeis que deram um caldinho hj na contra-mão do mercado....,-2,-2,0,0,0,1,0,0,-1,0.000,0.667,1.000,0.667,3
459696526861037568l,"@Live_Trade : o que o robo diz de BVMF3 ?
 http://t.co/oRA4bA8Qye",0,1,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
453627803926159360l,"Santander recomenda 4 novas ações para o mês de abril na bolsa, saiba quais: Usiminas, Lojas... http://t.co/mWKucmv9G0 #infomoney #vale5",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
445675449000411136l,#petr4 amanhã no primeiro sinal intra entro na compra,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,0.667,3
457322989500248064l,"@pagina2 Petr4 fechou ontem por volta de 16,40/16,50.",-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
