Tweet_ID,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,Conf_Tru_Dis,Conf_Joy_Sad,Conf_Ant_Sur,Conf_Ang_Fea,Num_Annot
dante_01_465860177078808576l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_453151387845951488l,1,0,-2,-2,0,1,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_453737425261821952l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_471754402794307585l,0,1,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_461507335035555840l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_458712380164173825l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_448839235228164096l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_468819297390055424l,1,0,0,0,1,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_442011743917965312l,0,0,0,0,-2,-2,0,0,-1,1.0,0.667,0.0,0.667,3
dante_01_445626395746906113l,0,0,-2,-2,0,0,0,0,-1,1.0,0.333,0.667,0.667,3
dante_01_448871654211747840l,0,0,1,0,0,1,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_461505065673822208l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
dante_01_447149307037503488l,0,1,0,0,0,1,-2,-2,-1,1.0,0.667,0.667,0.0,3
dante_01_449217303683809280l,1,0,-2,-2,1,0,0,0,-1,1.0,0.333,0.667,0.667,3
dante_01_441274491155787776l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_469895054904291328l,0,1,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_472480505665839104l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_443801182675689473l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.0,0.0,0.667,3
dante_01_456427787113349120l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_461495498793562112l,0,1,0,1,0,0,1,0,0,0.667,1.0,0.667,1.0,3
dante_01_468948000140951552l,1,0,0,0,0,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_461548302069424128l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448903604976754689l,0,0,-2,-2,0,1,0,1,-1,1.0,0.0,0.667,0.667,3
dante_01_458969047472672770l,1,0,1,0,1,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_441690041795215362l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_472343953095024640l,-1,-1,-2,-2,-1,-1,-1,-1,-1,0.667,0.333,1.0,0.667,3
dante_01_459298442406539264l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_469209239307960320l,0,1,-2,-2,0,1,0,0,-1,0.667,0.0,0.667,0.667,3
dante_01_456141688386641920l,0,1,0,0,0,0,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_442031947838418944l,0,0,0,1,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_444116175312527360l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_443051716804882432l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.0,1.0,3
dante_01_444865356063334401l,0,1,0,0,0,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_451059276963131392l,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_441412138692018176l,1,0,0,0,0,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_459370788668583936l,0,0,-2,-2,-2,-2,-1,-1,-1,0.667,0.333,0.333,0.667,3
dante_01_449217412345626624l,1,0,0,0,0,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_441921979365752832l,0,1,0,1,1,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_452166804132360192l,0,1,-2,-2,-2,-2,0,0,-1,0.75,0.0,0.0,1.0,4
dante_01_445891686045351936l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_450992982595215361l,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_453201755904700417l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,1.0,3
dante_01_456157178563280896l,0,1,0,0,0,0,1,0,0,1.0,0.667,1.0,0.667,3
dante_01_445626997151399936l,-2,-2,0,0,1,0,0,0,-1,0.0,0.5,0.5,1.0,4
dante_01_459398634690600960l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_451763279690739712l,1,0,1,0,0,1,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_456407130484908033l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_456058945401266176l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_446349257180606464l,0,1,0,1,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_441209778648653824l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_448320560398098432l,-2,-2,0,1,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_458365228980633600l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_441353701735669761l,0,1,0,1,0,0,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_444096098580582400l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_451065476366749696l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_444958920105529345l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_448826851616903168l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
dante_01_460858538311839744l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_468782261589266432l,-2,-2,-2,-2,-2,-2,0,0,-1,0.0,0.333,0.0,0.667,3
dante_01_460925568934891520l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_449534539766194176l,0,0,0,0,-2,-2,0,0,-1,0.75,1.0,0.0,1.0,4
dante_01_441614055694811136l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_456069180350279680l,0,1,-2,-2,0,0,1,0,-1,0.667,0.333,0.667,0.667,3
dante_01_446019603823476736l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_459463367149633536l,1,0,1,0,-2,-2,0,0,-1,1.0,0.667,0.0,1.0,3
dante_01_448825268309065728l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
dante_01_445940500210925569l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_464090197022769152l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_444471063641333760l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_462311196428083200l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_456257436173606912l,1,0,0,0,1,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_445687170125549568l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_461256779192881152l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_453231594829266944l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_449523858983620609l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_441675472393744384l,0,1,0,1,0,1,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_458587897088983040l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_445668950643589120l,1,0,0,0,1,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_463375453735374849l,1,0,0,0,1,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_469123255383916545l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_459794162565410816l,0,1,0,1,0,1,-2,-2,-1,1.0,1.0,1.0,0.0,4
dante_01_448083157758140418l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_466939204560101376l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_450613437463142400l,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,1.0,1.0,3
dante_01_445919193561432067l,1,0,1,0,1,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_461200171653951492l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_450723339045449729l,0,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_464069738771931138l,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,1.0,0.667,3
dante_01_459373848476278785l,0,1,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_450653213835145216l,-2,-2,0,0,-2,-2,0,0,-1,0.0,1.0,0.0,1.0,3
dante_01_441284964324483072l,-2,-2,0,0,-2,-2,0,1,-1,0.333,0.667,0.333,0.667,3
dante_01_444888012590448640l,-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
dante_01_443099054164439040l,0,1,0,0,0,1,0,0,0,1.0,1.0,0.667,0.667,3
dante_01_447916767294140417l,0,1,0,1,-1,-1,0,1,-1,0.75,0.5,0.5,0.5,4
dante_01_458947931052457985l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.0,0.0,0.667,3
dante_01_460857889209745410l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_454696417660264449l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_454245511743430656l,0,1,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.0,3
dante_01_449270291819421696l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_453188544861708288l,0,1,0,1,0,1,-2,-2,-1,1.0,1.0,1.0,0.0,3
dante_01_453237939460669440l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.75,1.0,4
dante_01_443470752999030784l,-1,-1,0,0,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_448451521559425024l,0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_441215991377182720l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_456905767451648000l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_472420772561289217l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_460875085273137152l,-2,-2,1,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_443729962336796672l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_446666522036293632l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_443084129790623744l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448519230775107584l,1,0,1,0,0,1,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_470979127252877312l,-2,-2,0,1,1,0,-2,-2,-1,0.0,0.667,0.667,0.333,3
dante_01_444526579067396096l,0,1,0,0,0,0,1,0,0,1.0,1.0,0.667,0.667,3
dante_01_447161570007982082l,-2,-2,0,0,0,1,-2,-2,-1,0.0,0.667,0.667,0.333,3
dante_01_441338228746891264l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_453304185224953856l,1,0,-2,-2,1,0,0,1,-1,0.75,0.0,0.75,0.5,4
dante_01_461322994871042048l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_450692779975659520l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_458717530354647040l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_461098921193119744l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_443024517963972609l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.0,0.0,0.0,3
dante_01_459705570518630400l,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_469931698818654208l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_441253624878878721l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_469217354208276481l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_456148150072266752l,0,1,0,1,0,0,1,0,0,1.0,1.0,0.667,1.0,3
dante_01_443052651430031360l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,0.667,3
dante_01_472405629597122560l,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,1.0,0.667,3
dante_01_451358524929355776l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_459024309781295104l,-2,-2,0,1,-2,-2,0,0,-1,0.333,0.667,0.0,1.0,3
dante_01_445536647514312705l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_445983742226870272l,0,1,0,1,0,1,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_460927671674089472l,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_472335234953117697l,1,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_450789916642115584l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_441215788083458048l,1,0,0,0,1,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_445950090096963584l,0,1,-2,-2,-1,-1,1,0,-1,0.667,0.333,0.667,0.667,3
dante_01_458776499764875265l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_445944751507128320l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_453551026961149952l,0,0,0,0,-2,-2,0,0,-1,1.0,0.667,0.333,1.0,3
dante_01_457280035012239360l,0,1,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_445982162874302464l,1,0,1,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_450980483602866176l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_446675806337908736l,0,1,-2,-2,0,0,1,0,-1,1.0,0.333,0.667,0.667,3
dante_01_468961766756847616l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_441988161372446720l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,1.0,1.0,0.667,3
dante_01_447072928346431488l,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_456400707730808832l,0,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.333,1.0,3
dante_01_453318847161200640l,0,1,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_453205662068391936l,1,0,1,0,0,1,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_469977282673926144l,-2,-2,1,0,0,0,0,0,-1,0.25,0.75,0.5,0.75,4
dante_01_458599706667802624l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_454596496378171393l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_464483469901705216l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_446844413659316226l,0,1,0,1,0,0,1,0,0,1.0,0.667,1.0,0.667,3
dante_01_464738307692191744l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_453599948362498048l,0,1,0,1,-2,-2,0,1,-1,0.667,0.667,0.333,0.667,3
dante_01_448249352445001728l,0,0,-1,-1,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_448825638083129344l,-2,-2,0,0,0,0,0,0,-1,0.0,0.75,1.0,0.75,4
dante_01_444960101305438208l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_470323549660798976l,-2,-2,0,0,-2,-2,0,0,-1,0.0,0.667,0.0,0.667,3
dante_01_456052225610354688l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_445918727809540096l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_444294968241557504l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_449207626761789442l,-2,-2,1,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_463670775506272257l,1,0,1,0,1,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_446418790340116480l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_459419985748570112l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_472013155263348736l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_467053987154624512l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_454228302602182656l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_456155545515225088l,-1,-1,-2,-2,0,1,-1,-1,-1,0.667,0.333,0.667,0.667,3
dante_01_443143551778422785l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_469879145913409536l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,1.0,0.667,3
dante_01_461589160152023042l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_471314462566543360l,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,1.0,0.667,3
dante_01_461347409382367232l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_444246514962276352l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_446338005943324672l,-2,-2,0,0,-2,-2,-2,-2,-1,0.0,0.667,0.0,0.333,3
dante_01_443652491469922304l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_455704514226827266l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_459770348222029824l,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_454560977007443968l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,1.0,0.667,0.667,3
dante_01_443135044094537728l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_444556272365756416l,0,1,0,1,0,1,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_456753207989915648l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_446329403510099968l,-2,-2,1,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_448849499289829376l,0,1,-1,-1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_461835699483078656l,0,1,0,0,1,0,0,1,0,0.667,1.0,0.667,0.667,3
dante_01_441058259676303361l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_443390669621850112l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,0.667,3
dante_01_446021628066279424l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_460782127572086786l,1,0,0,0,1,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_461121982013390848l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_460685944388329472l,0,1,-1,-1,-2,-2,-1,-1,-1,0.667,1.0,0.333,0.667,3
dante_01_448873656450813952l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_462283922882445313l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_456851420713848832l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_458933400754470912l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_445656190060883969l,-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
dante_01_467274051019632640l,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0.75,4
dante_01_445349964869533696l,-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_441586664272855040l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_448274532756115457l,0,1,0,1,0,0,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_451725684054839297l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_448822793787150337l,-2,-2,0,0,1,0,0,0,-1,0.333,1.0,0.667,0.667,3
dante_01_442443014510628866l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_463771133461155840l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_457101556056588288l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_450724468718313472l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_459709685327986688l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_443061008530432001l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_461536289528250368l,-2,-2,0,0,0,0,0,0,-1,0.333,1.0,0.667,0.667,3
dante_01_459037552989966336l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,0.667,3
dante_01_471699704947179520l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
dante_01_453743655421878273l,0,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_446777751241252865l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,1.0,1.0,0.667,3
dante_01_449210608115015680l,-2,-2,-2,-2,1,0,0,1,-1,0.0,0.0,0.667,0.667,3
dante_01_446666874911465472l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_447107450853138432l,1,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_467376890723176451l,1,0,0,0,1,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_444458706374524929l,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_460789834362400769l,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_456142752573452288l,0,1,0,1,0,0,-2,-2,-1,1.0,1.0,0.667,0.0,3
dante_01_464744370223480832l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_454292819583459328l,1,0,0,0,0,0,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_447182785040904192l,0,1,-2,-2,1,0,-2,-2,-1,0.667,0.333,0.667,0.0,3
dante_01_448838894021525504l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_456091970478551040l,0,1,0,0,0,0,-2,-2,-1,1.0,0.667,0.667,0.0,3
dante_01_444460959562596353l,0,1,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_453654320454463489l,0,1,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_448252691761094656l,-2,-2,-2,-2,0,0,0,0,-1,0.0,0.0,1.0,0.667,3
dante_01_444887784571289600l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_448784722995720192l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_453193246420647936l,1,0,1,0,0,1,-2,-2,-1,0.667,0.667,1.0,0.333,3
dante_01_451993769026797568l,1,0,1,0,0,0,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_459919924212006912l,-2,-2,-2,-2,1,0,-1,-1,-1,0.333,0.333,0.667,0.667,3
dante_01_444100263201492993l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_446664865764372481l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461206925993332736l,-2,-2,-2,-2,0,0,0,0,-1,0.0,0.0,0.667,1.0,3
dante_01_446656193583644672l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_448862292047036418l,0,0,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_464089901571788800l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_457957204872937472l,-2,-2,-2,-2,-1,-1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_452077861504307200l,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_461221322497204224l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_449188293310435328l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_455695152750022656l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_459738178967334912l,-1,-1,0,1,-1,-1,0,1,-1,0.667,0.667,0.667,0.667,3
dante_01_452477477966061572l,0,1,0,1,-2,-2,1,0,-1,1.0,1.0,0.0,0.667,3
dante_01_461496624309882881l,0,1,-2,-2,-2,-2,0,1,-1,0.667,0.333,0.333,0.667,3
dante_01_445557796072079360l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_445681204080422914l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_445602356219346944l,0,1,0,1,0,1,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_459035339739262976l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_468219545396985856l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_446697405275463680l,1,0,0,0,1,0,0,0,0,0.5,0.5,0.75,0.5,4
dante_01_445610686853697536l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_469834686131605504l,0,1,0,0,0,1,-2,-2,-1,0.667,1.0,0.667,0.0,3
dante_01_454665164701192192l,1,0,0,0,1,0,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_453914744718499841l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_449595298089017344l,0,0,0,0,0,0,0,1,0,1.0,1.0,0.667,0.667,3
dante_01_446260822919376897l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_441999158753652736l,0,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_444484995537989632l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_458688307204202496l,-2,-2,-1,-1,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
